home_id,Title,Address,Name,Beds,Baths,UnitNumber,Price,Sqft,Longitude,Latitude,Days on zillow,Contacts,Availability,Subsidized,Unit features,Unit listing url,Building amenities,Zillow url,Property website,Leasing Agent,scrapeDate
345034385,,"313 Race St, UNIT 407, Philadelphia, PA 19106",,1,1,Unit 407,1995,525,-75.14554,39.95442,6,0,,No,,,,https://www.zillow.com/b/313-race-st-philadelphia-pa-5ZQcxm/,,Alena Stolyar - Re/Max Elite,2024-03-25
2053554065,,"313 Race St, UNIT 507, Philadelphia, PA 19106",,0,1,Unit 507,1750,325,-75.14554,39.95442,83,8,,No,,,,https://www.zillow.com/b/313-race-st-philadelphia-pa-5ZQcxm/,,Alena Stolyar - Re/Max Elite,2024-03-25
2070488313,,"1816 Germantown Ave, # 3A, Philadelphia, PA 19122",,1,1,Unit 3A,1250,700,-75.143425,39.978817,0,1,,No,,,,https://www.zillow.com/homedetails/1816-Germantown-Ave-3A-Philadelphia-PA-19122/2070488313_zpid/,,Michelle,2024-03-25
2067908546,,"3-2019 Mount Vernon St, # 3, Philadelphia, PA 19130",,1,1,Unit 3,1900,1000,-75.17477,39.966286,0,0,,No,,,,https://www.zillow.com/homedetails/3-2019-Mount-Vernon-St-3-Philadelphia-PA-19130/2067908546_zpid/,,Linda Smith,2024-03-25
118363052,,"1809 Ingersoll St, Philadelphia, PA 19121",,4,3,,2950,3000,-75.16574,39.97488,0,0,,No,,,,https://www.zillow.com/homedetails/1809-Ingersoll-St-Philadelphia-PA-19121/118363052_zpid/,,Gil,2024-03-25
10317142,,"1439 N Dover St, Philadelphia, PA 19121",,2,1.5,,1550,840,-75.1819,39.978294,1,11,,No,,,,https://www.zillow.com/homedetails/1439-N-Dover-St-Philadelphia-PA-19121/10317142_zpid/,,Amanda,2024-03-25
343835245,The Fletcher,"1221 E Fletcher St, Philadelphia, PA 19125",Studio,0,1,,1115+,439,-75.124045,39.973095,,,Available Now,No,"City view,Dishwasher,Garbage disposal,Hardwood flooring,High-speed internet ready,Microwave oven,Oven,Range,Refrigerator/freezer,Tile flooring,Vinyl flooring,Washer/dryer,AC: Central,Ceiling fan,Patio/balcony,Heating: Electric","https://www.zillow.com/b/building/39.973095,-75.12405_ll/#unit-343835245",,"https://www.zillow.com/b/building/39.973095,-75.12405_ll/",,JBMP Group - JBMP Group,2024-03-25
343836301,The Fletcher,"1221 E Fletcher St, Philadelphia, PA 19125",1 Bedrooms,1,1,,1285+,615,-75.124045,39.973095,,,Available Now,No,"City view,Dishwasher,Garbage disposal,Hardwood flooring,High-speed internet ready,Microwave oven,Oven,Range,Refrigerator/freezer,Tile flooring,Vinyl flooring,Washer/dryer,AC: Central,Ceiling fan,Patio/balcony,Heating: Electric","https://www.zillow.com/b/building/39.973095,-75.12405_ll/#unit-343836301",,"https://www.zillow.com/b/building/39.973095,-75.12405_ll/",,JBMP Group - JBMP Group,2024-03-25
2073186313,,"723 S 16th St, APT 3, Philadelphia, PA 19146",,2,1,Unit 3,2200,825,-75.168846,39.94259,5,3,,No,,,,"https://www.zillow.com/b/building/39.94259,-75.168846_ll/",,MItch Ripkin - Double Diamond Reality,2024-03-25
343837160,The Fletcher,"1221 E Fletcher St, Philadelphia, PA 19125",2 Bedrooms,2,2,,1885+,1054,-75.124045,39.973095,,,Available Now,No,"City view,Dishwasher,Garbage disposal,Hardwood flooring,High-speed internet ready,Microwave oven,Oven,Range,Refrigerator/freezer,Tile flooring,Vinyl flooring,Washer/dryer,AC: Central,Ceiling fan,Patio/balcony,Heating: Electric","https://www.zillow.com/b/building/39.973095,-75.12405_ll/#unit-343837160",,"https://www.zillow.com/b/building/39.973095,-75.12405_ll/",,JBMP Group - JBMP Group,2024-03-25
